Stop_ID,Route_ID,Route_Name,Route,TNODE,ISTOP,ZONE,StopName
1523,67,5210,5,13210,10,4147,MARKET              29TH                
1524,67,5210,5,12325,10,4066,MARKET              30TH                
1525,67,5210,5,12326,10,3996,MARKET              31ST                
1526,67,5210,5,12327,10,4127,MARKET              32ND                
1527,67,5210,5,12289,10,3996,MARKET              33RD                
1528,67,5210,5,12346,10,4150,MARKET              36TH                
1529,67,5210,5,12349,10,3991,MARKET              GATEWAY CENTER      
1530,67,5210,5,12352,10,3991,Gateway Center Way  MARKET              
1531,67,5210,5,12353,10,4095,MARKET              40TH                
1532,67,5210,5,12356,10,4095,MARKET              MORRISON            
1533,67,5210,5,12360,10,4095,MARKET              DENBY               
1534,67,5210,5,12367,10,4094,45TH                MARKET              
1535,67,5210,5,12374,9,4094,47TH                MARKET              
1536,67,5210,5,12498,9,4098,TROLLEY STATION     EUCLID AVENUE       
1537,68,6110,6,10603,9,3446,UNIVERSITY          30TH/UNIVERSITY     
1538,68,6110,6,10458,10,3446,30TH                LINCOLN             
1539,68,6110,6,10376,10,3446,30TH                30TH/POLK           
1540,68,6110,6,10306,10,3393,30TH                HOWARD              
1541,68,6110,6,10229,7,3393,EL CAJON            30TH/EL CAJON       
1542,68,6110,6,10227,10,3393,UTAH                EL CAJON            
1543,68,6110,6,10226,9,3392,OREGON              EL CAJON            
1544,68,6110,6,10223,7,3337,EL CAJON            TEXAS               
1545,68,6110,6,10160,10,3337,TEXAS               MEADE               
1546,68,6110,6,10130,10,3337,TEXAS               MONROE              
1547,68,6110,6,10077,10,3253,MADISON             TEXAS               
1548,68,6110,6,9845,10,3193,CAM DEL RIO SOUTH   TEXAS               
1549,68,6110,6,9691,10,3156,QUALCOMM            CAM DE LA REINA     
1550,68,6110,6,9723,10,3156,CAM DEL ESTE        CAM DE LA REINA     
1551,68,6110,6,9730,10,3196,CAM DE LA REINA     PROMENADE           
1552,68,6110,6,9753,10,3196,TROLLEY STATION     MISSION VALLEY CENTE
1553,68,6110,6,9805,10,3183,CAM DE LA REINA     MISSION CENTER      
1554,68,6110,6,9827,10,3223,CAM DE LA REINA     MCDONALDS           
1555,68,6110,6,9857,10,3223,CAM DE LA REINA     CAMINO DEL ARRYO    
1556,68,6110,6,9878,10,3243,CAM DE LA REINA     DRIVEWAY            
1557,68,6110,6,9897,10,3233,CAM DE LA REINA     AVNDA DEL RIO       
1558,68,6110,6,9904,9,3190,FASHION VALLEY TC   FV TRANSIT CENTER   
1559,69,6210,6,9904,9,3190,FASHION VALLEY TC   FV TRANSIT CENTER   
1560,69,6210,6,9897,10,3233,CAM DE LA REINA     AVNDA DEL RIO       
1561,69,6210,6,9878,10,3243,CAM DE LA REINA     DRIVEWAY            
1562,69,6210,6,9857,10,3223,CAM DE LA REINA     CAMINO DEL ARRYO    
1563,69,6210,6,9827,10,3223,CAM DE LA REINA     MCDONALDS           
1564,69,6210,6,9805,10,3183,CAM DE LA REINA     MISSION CENTER      
1565,69,6210,6,9753,10,3196,TROLLEY STATION     MISSION VALLEY CENTE
1566,69,6210,6,9730,10,3196,CAM DE LA REINA     PROMENADE           
1567,69,6210,6,9723,10,3156,CAM DEL ESTE        CAM DE LA REINA     
1568,69,6210,6,9691,10,3156,QUALCOMM            CAM DE LA REINA     
1569,69,6210,6,9845,10,3193,CAM DEL RIO SOUTH   TEXAS               
1570,69,6210,6,10077,10,3253,MADISON             TEXAS               
1571,69,6210,6,10130,10,3337,TEXAS               MONROE              
1572,69,6210,6,10160,10,3337,TEXAS               MEADE               
1573,69,6210,6,10223,7,3337,EL CAJON            TEXAS               
1574,69,6210,6,10226,9,3392,OREGON              EL CAJON            
1575,69,6210,6,10227,10,3393,UTAH                EL CAJON            
1576,69,6210,6,10229,7,3393,EL CAJON            30TH/EL CAJON       
1577,69,6210,6,10306,10,3393,30TH                HOWARD              
1578,69,6210,6,10376,10,3446,30TH                30TH/POLK           
1579,69,6210,6,10458,10,3446,30TH                LINCOLN             
1580,69,6210,6,10603,9,3446,UNIVERSITY          30TH/UNIVERSITY     
1581,70,7110,7,10278,10,3408,UNIVERSITY          70TH/LOIS           
1582,70,7110,7,10280,10,3294,UNIVERSITY          69TH                
1583,70,7110,7,10277,10,3294,DRIVEWAY            UNIVERSITY          
1584,70,7110,7,10273,10,3294,ARAGON              UNIVERSITY          
1585,70,7110,7,10299,10,3404,UNIVERSITY          ROLANDO             
1586,70,7110,7,10318,10,3345,UNIVERSITY          BONILLA             
1587,70,7110,7,10334,10,3345,UNIVERSITY          CARTAGENA           
1588,70,7110,7,10370,9,3345,UNIVERSITY          COLLEGE             
1589,70,7110,7,10410,9,3376,60TH                UNIVERSITY          
1590,70,7110,7,10137,10,3376,UNIVERSITY SQUARE DRUNIVERSITY          
1591,70,7110,7,10588,10,3519,58TH                UNIVERSITY          
1592,70,7110,7,10625,10,3519,CHOLLAS             UNIVERSITY          
1593,70,7110,7,10612,9,3363,54TH                UNIVERSITY          
1594,70,7110,7,10568,10,3363,UNIVERSITY          SHILOH              
1595,70,7110,7,10564,9,3505,UNIVERSITY          52ND                
1596,70,7110,7,10549,10,3502,WINONA              UNIVERSITY          
1597,70,7110,7,10545,10,3437,UNIVERSITY          ESTRELLA            
1598,70,7110,7,10540,9,3437,UNIVERSITY          EUCLID              
1599,70,7110,7,10533,10,3464,CHAMOUNE            UNIVERSITY          
1600,70,7110,7,10531,10,3464,HIGHLAND            UNIVERSITY          
1601,70,7110,7,10530,9,3402,FAIRMOUNT           UNIVERSITY          
1602,70,7110,7,10528,10,3402,UNIVERSITY          43RD                
1603,70,7110,7,10523,10,3498,MARLBOROUGH         UNIVERSITY          
1604,70,7110,7,10520,9,3399,UNIVERSITY          I-15 TRANSIT PLAZA  
1605,70,7110,7,10513,10,3398,39TH                UNIVERSITY          
1606,70,7110,7,10509,10,3398,UNIVERSITY          37TH                
1607,70,7110,7,10506,10,3493,UNIVERSITY          36TH                
1608,70,7110,7,10503,9,3397,35TH                UNIVERSITY          
1609,70,7110,7,10552,10,3396,UNIVERSITY          WABASH              
1610,70,7110,7,10569,10,3396,UNIVERSITY          33RD                
1611,70,7110,7,10611,10,3514,UNIVERSITY          BANCROFT            
1612,70,7110,7,10609,10,3514,UNIVERSITY          IOWA/HERMAN         
1613,70,7110,7,10605,10,3446,UNIVERSITY          GRIM                
1614,70,7110,7,10603,9,3446,UNIVERSITY          30TH/UNIVERSITY     
1615,70,7110,7,10601,10,3392,UTAH                UNIVERSITY          
1616,70,7110,7,10596,10,3521,UNIVERSITY          PERSHING            
1617,70,7110,7,10594,10,3392,UNIVERSITY          ARNOLD              
1618,70,7110,7,10591,9,3445,TEXAS               UNIVERSITY          
1619,70,7110,7,10590,10,3520,UNIVERSITY          LOUISIANA           
1620,70,7110,7,10589,10,3518,UNIVERSITY          ALABAMA             
1621,70,7110,7,10586,7,3444,PARK                UNIVERSITY/PARK     
1622,70,7110,7,10693,10,3513,INDIAN              ROBINSON            
1623,70,7110,7,9684,10,3513,PARK                PARK/CYPRESS        
1624,70,7110,7,9686,10,3635,PARK                PARK/MORLEY FIELD   
1625,70,7110,7,11043,10,3635,PARK                VETERANS MEMORIAL   
1626,70,7110,7,11132,7,3635,ZOO                 PARK/ZOO            
1627,70,7110,7,9701,10,3719,PARK                PARK/PRADO          
1628,70,7110,7,11340,7,3776,PARK                PARK/NAVAL HOSPITAL 
1629,70,7110,7,9718,10,3776,PRESIDENTS WAY      PARK/PRESIDENTS WAY 
1630,70,7110,7,11681,10,3854,RUSS                PARK                
1631,70,7110,7,11986,6,4031,PARK                BROADWAY/PARK       
1632,70,7110,7,11977,9,4003,09TH                BROADWAY            
1633,70,7110,7,11969,6,4037,05TH                BROADWAY / 05TH     
1634,70,7110,7,11965,9,4026,03RD                BROADWAY            
1635,70,7110,7,11962,9,4026,01ST                BROADWAY            
1636,71,7111,7,9919,10,3237,ALLISON             PALM                
1637,71,7111,7,9917,10,3245,ALLISON             NEBO                
1638,71,7111,7,9957,10,3216,UNIVERSITY          LA MESA             
1639,71,7111,7,10066,10,3254,UNIVERSITY          MAPLE               
1640,71,7111,7,10118,10,3307,UNIVERSITY          PARKS               
1641,71,7111,7,10150,10,3307,UNIVERSITY          OLIVE               
1642,71,7111,7,10167,10,3307,UNIVERSITY          LOWELL              
1643,71,7111,7,10230,10,3372,UNIVERSITY          YALE                
1644,71,7111,7,10281,10,3341,UNIVERSITY          MASSACHUSETTS       
1645,71,7111,7,10278,10,3408,UNIVERSITY          70TH/LOIS           
1646,71,7111,7,10280,10,3294,UNIVERSITY          69TH                
1647,71,7111,7,10277,10,3294,DRIVEWAY            UNIVERSITY          
1648,71,7111,7,10273,10,3294,ARAGON              UNIVERSITY          
1649,71,7111,7,10299,10,3404,UNIVERSITY          ROLANDO             
1650,71,7111,7,10318,10,3345,UNIVERSITY          BONILLA             
1651,71,7111,7,10334,10,3345,UNIVERSITY          CARTAGENA           
1652,71,7111,7,10370,9,3345,UNIVERSITY          COLLEGE             
1653,71,7111,7,10410,9,3376,60TH                UNIVERSITY          
1654,71,7111,7,10137,10,3376,UNIVERSITY SQUARE DRUNIVERSITY          
1655,71,7111,7,10588,10,3519,58TH                UNIVERSITY          
1656,71,7111,7,10625,10,3519,CHOLLAS             UNIVERSITY          
1657,71,7111,7,10612,9,3363,54TH                UNIVERSITY          
1658,71,7111,7,10568,10,3363,UNIVERSITY          SHILOH              
1659,71,7111,7,10564,9,3505,UNIVERSITY          52ND                
1660,71,7111,7,10549,10,3502,WINONA              UNIVERSITY          
1661,71,7111,7,10545,10,3437,UNIVERSITY          ESTRELLA            
1662,71,7111,7,10540,9,3437,UNIVERSITY          EUCLID              
1663,71,7111,7,10533,10,3464,CHAMOUNE            UNIVERSITY          
1664,71,7111,7,10531,10,3464,HIGHLAND            UNIVERSITY          
1665,71,7111,7,10530,9,3402,FAIRMOUNT           UNIVERSITY          
1666,71,7111,7,10528,10,3402,UNIVERSITY          43RD                
1667,71,7111,7,10523,10,3498,MARLBOROUGH         UNIVERSITY          
1668,71,7111,7,10520,9,3399,UNIVERSITY          I-15 TRANSIT PLAZA  
1669,71,7111,7,10513,10,3398,39TH                UNIVERSITY          
1670,71,7111,7,10509,10,3398,UNIVERSITY          37TH                
1671,71,7111,7,10506,10,3493,UNIVERSITY          36TH                
1672,71,7111,7,10503,9,3397,35TH                UNIVERSITY          
1673,71,7111,7,10552,10,3396,UNIVERSITY          WABASH              
1674,71,7111,7,10569,10,3396,UNIVERSITY          33RD                
1675,71,7111,7,10611,10,3514,UNIVERSITY          BANCROFT            
1676,71,7111,7,10609,10,3514,UNIVERSITY          IOWA/HERMAN         
1677,71,7111,7,10605,10,3446,UNIVERSITY          GRIM                
1678,71,7111,7,10603,9,3446,UNIVERSITY          30TH/UNIVERSITY     
1679,71,7111,7,10601,10,3392,UTAH                UNIVERSITY          
1680,71,7111,7,10596,10,3521,UNIVERSITY          PERSHING            
1681,71,7111,7,10594,10,3392,UNIVERSITY          ARNOLD              
1682,71,7111,7,10591,9,3445,TEXAS               UNIVERSITY          
1683,71,7111,7,10590,10,3520,UNIVERSITY          LOUISIANA           
1684,71,7111,7,10589,10,3518,UNIVERSITY          ALABAMA             
1685,71,7111,7,10586,7,3444,PARK                UNIVERSITY/PARK     
1686,71,7111,7,10693,10,3513,INDIAN              ROBINSON            
1687,71,7111,7,9684,10,3513,PARK                PARK/CYPRESS        
1688,71,7111,7,9686,10,3635,PARK                PARK/MORLEY FIELD   
1689,71,7111,7,11043,10,3635,PARK                VETERANS MEMORIAL   
1690,71,7111,7,11132,7,3635,ZOO                 PARK/ZOO            
1691,71,7111,7,9701,10,3719,PARK                PARK/PRADO          
1692,71,7111,7,11340,7,3776,PARK                PARK/NAVAL HOSPITAL 
1693,71,7111,7,9718,10,3776,PRESIDENTS WAY      PARK/PRESIDENTS WAY 
1694,71,7111,7,11681,10,3854,RUSS                PARK                
1695,71,7111,7,11986,6,4031,PARK                BROADWAY/PARK       
1696,71,7111,7,11977,9,4003,09TH                BROADWAY            
1697,71,7111,7,11969,6,4037,05TH                BROADWAY / 05TH     
1698,71,7111,7,11965,9,4026,03RD                BROADWAY            
1699,71,7111,7,11962,9,4026,01ST                BROADWAY            
1700,72,7112,7,10520,9,3399,UNIVERSITY          I-15 TRANSIT PLAZA  
1701,72,7112,7,10513,10,3398,39TH                UNIVERSITY          
1702,72,7112,7,10509,10,3398,UNIVERSITY          37TH                
1703,72,7112,7,10506,10,3493,UNIVERSITY          36TH                
1704,72,7112,7,10503,9,3397,35TH                UNIVERSITY          
1705,72,7112,7,10552,10,3396,UNIVERSITY          WABASH              
1706,72,7112,7,10569,10,3396,UNIVERSITY          33RD                
1707,72,7112,7,10611,10,3514,UNIVERSITY          BANCROFT            
1708,72,7112,7,10609,10,3514,UNIVERSITY          IOWA/HERMAN         
1709,72,7112,7,10605,10,3446,UNIVERSITY          GRIM                
1710,72,7112,7,10603,9,3446,UNIVERSITY          30TH/UNIVERSITY     
1711,72,7112,7,10601,10,3392,UTAH                UNIVERSITY          
1712,72,7112,7,10596,10,3521,UNIVERSITY          PERSHING            
1713,72,7112,7,10594,10,3392,UNIVERSITY          ARNOLD              
1714,72,7112,7,10591,9,3445,TEXAS               UNIVERSITY          
1715,72,7112,7,10590,10,3520,UNIVERSITY          LOUISIANA           
1716,72,7112,7,10589,10,3518,UNIVERSITY          ALABAMA             
1717,72,7112,7,10586,7,3444,PARK                UNIVERSITY/PARK     
1718,72,7112,7,10693,10,3513,INDIAN              ROBINSON            
1719,72,7112,7,9684,10,3513,PARK                PARK/CYPRESS        
1720,72,7112,7,9686,10,3635,PARK                PARK/MORLEY FIELD   
1721,72,7112,7,11043,10,3635,PARK                VETERANS MEMORIAL   
1722,72,7112,7,11132,7,3635,ZOO                 PARK/ZOO            
1723,72,7112,7,9701,10,3719,PARK                PARK/PRADO          
1724,72,7112,7,11340,7,3776,PARK                PARK/NAVAL HOSPITAL 
1725,72,7112,7,9718,10,3776,PRESIDENTS WAY      PARK/PRESIDENTS WAY 
1726,72,7112,7,11681,10,3854,RUSS                PARK                
1727,72,7112,7,11986,6,4031,PARK                BROADWAY/PARK       
1728,72,7112,7,11977,9,4003,09TH                BROADWAY            
1729,72,7112,7,11969,6,4037,05TH                BROADWAY / 05TH     
1730,72,7112,7,11965,9,4026,03RD                BROADWAY            
1731,72,7112,7,11962,9,4026,01ST                BROADWAY            
1732,73,7210,7,11776,9,3958,B                   FRONT / B           
1733,73,7210,7,11960,6,4025,FRONT               BROADWAY / FRONT    
1734,73,7210,7,11962,9,4026,01ST                BROADWAY            
1735,73,7210,7,11965,9,4026,03RD                BROADWAY            
1736,73,7210,7,11969,6,4037,05TH                BROADWAY / 05TH     
1737,73,7210,7,11977,9,4003,09TH                BROADWAY            
1738,73,7210,7,11929,7,4001,11TH                zone connector      
1739,73,7210,7,11748,9,3948,11TH                unknown             
1740,73,7210,7,11681,10,3854,RUSS                PARK                
1741,73,7210,7,9718,10,3776,PRESIDENTS WAY      PARK/PRESIDENTS WAY 
1742,73,7210,7,11340,7,3776,PARK                PARK/NAVAL HOSPITAL 
1743,73,7210,7,9701,10,3719,PARK                PARK/PRADO          
1744,73,7210,7,11132,7,3635,ZOO                 PARK/ZOO            
1745,73,7210,7,11043,10,3635,PARK                VETERANS MEMORIAL   
1746,73,7210,7,9686,10,3635,PARK                PARK/MORLEY FIELD   
1747,73,7210,7,9684,10,3513,PARK                PARK/CYPRESS        
1748,73,7210,7,10693,10,3513,INDIAN              ROBINSON            
1749,73,7210,7,10586,7,3444,PARK                UNIVERSITY/PARK     
1750,73,7210,7,10589,10,3518,UNIVERSITY          ALABAMA             
1751,73,7210,7,10590,10,3520,UNIVERSITY          LOUISIANA           
1752,73,7210,7,10591,9,3445,TEXAS               UNIVERSITY          
1753,73,7210,7,10594,10,3392,UNIVERSITY          ARNOLD              
1754,73,7210,7,10596,10,3521,UNIVERSITY          PERSHING            
1755,73,7210,7,10601,10,3392,UTAH                UNIVERSITY          
1756,73,7210,7,10603,9,3446,UNIVERSITY          30TH/UNIVERSITY     
1757,73,7210,7,10605,10,3446,UNIVERSITY          GRIM                
1758,73,7210,7,10609,10,3514,UNIVERSITY          IOWA/HERMAN         
1759,73,7210,7,10611,10,3514,UNIVERSITY          BANCROFT            
1760,73,7210,7,10569,10,3396,UNIVERSITY          33RD                
1761,73,7210,7,10552,10,3396,UNIVERSITY          WABASH              
1762,73,7210,7,10503,9,3397,35TH                UNIVERSITY          
1763,73,7210,7,10506,10,3493,UNIVERSITY          36TH                
1764,73,7210,7,10509,10,3398,UNIVERSITY          37TH                
1765,73,7210,7,10513,10,3398,39TH                UNIVERSITY          
1766,73,7210,7,10520,9,3399,UNIVERSITY          I-15 TRANSIT PLAZA  
1767,73,7210,7,10523,10,3498,MARLBOROUGH         UNIVERSITY          
1768,73,7210,7,10528,10,3402,UNIVERSITY          43RD                
1769,73,7210,7,10530,9,3402,FAIRMOUNT           UNIVERSITY          
1770,73,7210,7,10531,10,3464,HIGHLAND            UNIVERSITY          
1771,73,7210,7,10533,10,3464,CHAMOUNE            UNIVERSITY          
1772,73,7210,7,10540,9,3437,UNIVERSITY          EUCLID              
1773,73,7210,7,10545,10,3437,UNIVERSITY          ESTRELLA            
1774,73,7210,7,10549,10,3502,WINONA              UNIVERSITY          
1775,73,7210,7,10564,9,3505,UNIVERSITY          52ND                
1776,73,7210,7,10568,10,3363,UNIVERSITY          SHILOH              
1777,73,7210,7,10612,9,3363,54TH                UNIVERSITY          
1778,73,7210,7,10625,10,3519,CHOLLAS             UNIVERSITY          
1779,73,7210,7,10588,10,3519,58TH                UNIVERSITY          
1780,73,7210,7,10137,10,3376,UNIVERSITY SQUARE DRUNIVERSITY          
1781,73,7210,7,10410,9,3376,60TH                UNIVERSITY          
1782,73,7210,7,10370,9,3345,UNIVERSITY          COLLEGE             
1783,73,7210,7,10334,10,3345,UNIVERSITY          CARTAGENA           
1784,73,7210,7,10318,10,3345,UNIVERSITY          BONILLA             
1785,73,7210,7,10299,10,3404,UNIVERSITY          ROLANDO             
1786,73,7210,7,10273,10,3294,ARAGON              UNIVERSITY          
1787,73,7210,7,10277,10,3294,DRIVEWAY            UNIVERSITY          
1788,73,7210,7,10280,10,3294,UNIVERSITY          69TH                
1789,73,7210,7,10278,10,3408,UNIVERSITY          70TH/LOIS           
1790,74,7211,7,11776,9,3958,B                   FRONT / B           
1791,74,7211,7,11960,6,4025,FRONT               BROADWAY / FRONT    
1792,74,7211,7,11962,9,4026,01ST                BROADWAY            
1793,74,7211,7,11965,9,4026,03RD                BROADWAY            
1794,74,7211,7,11969,6,4037,05TH                BROADWAY / 05TH     
1795,74,7211,7,11977,9,4003,09TH                BROADWAY            
1796,74,7211,7,11929,7,4001,11TH                zone connector      
1797,74,7211,7,11748,9,3948,11TH                unknown             
1798,74,7211,7,11681,10,3854,RUSS                PARK                
1799,74,7211,7,9718,10,3776,PRESIDENTS WAY      PARK/PRESIDENTS WAY 
1800,74,7211,7,11340,7,3776,PARK                PARK/NAVAL HOSPITAL 
1801,74,7211,7,9701,10,3719,PARK                PARK/PRADO          
1802,74,7211,7,11132,7,3635,ZOO                 PARK/ZOO            
1803,74,7211,7,11043,10,3635,PARK                VETERANS MEMORIAL   
1804,74,7211,7,9686,10,3635,PARK                PARK/MORLEY FIELD   
1805,74,7211,7,9684,10,3513,PARK                PARK/CYPRESS        
1806,74,7211,7,10693,10,3513,INDIAN              ROBINSON            
1807,74,7211,7,10586,7,3444,PARK                UNIVERSITY/PARK     
1808,74,7211,7,10589,10,3518,UNIVERSITY          ALABAMA             
1809,74,7211,7,10590,10,3520,UNIVERSITY          LOUISIANA           
1810,74,7211,7,10591,9,3445,TEXAS               UNIVERSITY          
1811,74,7211,7,10594,10,3392,UNIVERSITY          ARNOLD              
1812,74,7211,7,10596,10,3521,UNIVERSITY          PERSHING            
1813,74,7211,7,10601,10,3392,UTAH                UNIVERSITY          
1814,74,7211,7,10603,9,3446,UNIVERSITY          30TH/UNIVERSITY     
1815,74,7211,7,10605,10,3446,UNIVERSITY          GRIM                
1816,74,7211,7,10609,10,3514,UNIVERSITY          IOWA/HERMAN         
1817,74,7211,7,10611,10,3514,UNIVERSITY          BANCROFT            
1818,74,7211,7,10569,10,3396,UNIVERSITY          33RD                
1819,74,7211,7,10552,10,3396,UNIVERSITY          WABASH              
1820,74,7211,7,10503,9,3397,35TH                UNIVERSITY          
1821,74,7211,7,10506,10,3493,UNIVERSITY          36TH                
1822,74,7211,7,10509,10,3398,UNIVERSITY          37TH                
1823,74,7211,7,10513,10,3398,39TH                UNIVERSITY          
1824,74,7211,7,10520,9,3399,UNIVERSITY          I-15 TRANSIT PLAZA  
1825,74,7211,7,10523,10,3498,MARLBOROUGH         UNIVERSITY          
1826,74,7211,7,10528,10,3402,UNIVERSITY          43RD                
1827,74,7211,7,10530,9,3402,FAIRMOUNT           UNIVERSITY          
1828,74,7211,7,10531,10,3464,HIGHLAND            UNIVERSITY          
1829,74,7211,7,10533,10,3464,CHAMOUNE            UNIVERSITY          
1830,74,7211,7,10540,9,3437,UNIVERSITY          EUCLID              
1831,74,7211,7,10545,10,3437,UNIVERSITY          ESTRELLA            
1832,74,7211,7,10549,10,3502,WINONA              UNIVERSITY          
1833,74,7211,7,10564,9,3505,UNIVERSITY          52ND                
1834,74,7211,7,10568,10,3363,UNIVERSITY          SHILOH              
1835,74,7211,7,10612,9,3363,54TH                UNIVERSITY          
1836,74,7211,7,10625,10,3519,CHOLLAS             UNIVERSITY          
1837,74,7211,7,10588,10,3519,58TH                UNIVERSITY          
1838,74,7211,7,10137,10,3376,UNIVERSITY SQUARE DRUNIVERSITY          
1839,74,7211,7,10410,9,3376,60TH                UNIVERSITY          
1840,74,7211,7,10370,9,3345,UNIVERSITY          COLLEGE             
1841,74,7211,7,10334,10,3345,UNIVERSITY          CARTAGENA           
1842,74,7211,7,10318,10,3345,UNIVERSITY          BONILLA             
1843,74,7211,7,10299,10,3404,UNIVERSITY          ROLANDO             
1844,74,7211,7,10273,10,3294,ARAGON              UNIVERSITY          
1845,74,7211,7,10277,10,3294,DRIVEWAY            UNIVERSITY          
1846,74,7211,7,10280,10,3294,UNIVERSITY          69TH                
1847,74,7211,7,10278,10,3408,UNIVERSITY          70TH/LOIS           
1848,74,7211,7,10281,10,3341,UNIVERSITY          MASSACHUSETTS       
1849,74,7211,7,10230,10,3372,UNIVERSITY          YALE                
1850,74,7211,7,10167,10,3307,UNIVERSITY          LOWELL              
1851,74,7211,7,10150,10,3307,UNIVERSITY          OLIVE               
1852,74,7211,7,10118,10,3307,UNIVERSITY          PARKS               
1853,74,7211,7,10066,10,3254,UNIVERSITY          MAPLE               
1854,74,7211,7,9957,10,3216,UNIVERSITY          LA MESA             
1855,74,7211,7,9917,10,3245,ALLISON             NEBO                
1856,74,7211,7,9919,10,3237,ALLISON             PALM                
1857,75,7212,7,11776,9,3958,B                   FRONT / B           
1858,75,7212,7,11960,6,4025,FRONT               BROADWAY / FRONT    
1859,75,7212,7,11962,9,4026,01ST                BROADWAY            
1860,75,7212,7,11965,9,4026,03RD                BROADWAY            
1861,75,7212,7,11969,6,4037,05TH                BROADWAY / 05TH     
1862,75,7212,7,11977,9,4003,09TH                BROADWAY            
1863,75,7212,7,11929,7,4001,11TH                zone connector      
1864,75,7212,7,11748,9,3948,11TH                unknown             
1865,75,7212,7,11681,10,3854,RUSS                PARK                
1866,75,7212,7,9718,10,3776,PRESIDENTS WAY      PARK/PRESIDENTS WAY 
1867,75,7212,7,11340,7,3776,PARK                PARK/NAVAL HOSPITAL 
1868,75,7212,7,9701,10,3719,PARK                PARK/PRADO          
1869,75,7212,7,11132,7,3635,ZOO                 PARK/ZOO            
1870,75,7212,7,11043,10,3635,PARK                VETERANS MEMORIAL   
1871,75,7212,7,9686,10,3635,PARK                PARK/MORLEY FIELD   
1872,75,7212,7,9684,10,3513,PARK                PARK/CYPRESS        
1873,75,7212,7,10693,10,3513,INDIAN              ROBINSON            
1874,75,7212,7,10586,7,3444,PARK                UNIVERSITY/PARK     
1875,75,7212,7,10589,10,3518,UNIVERSITY          ALABAMA             
1876,75,7212,7,10590,10,3520,UNIVERSITY          LOUISIANA           
1877,75,7212,7,10591,9,3445,TEXAS               UNIVERSITY          
1878,75,7212,7,10594,10,3392,UNIVERSITY          ARNOLD              
1879,75,7212,7,10596,10,3521,UNIVERSITY          PERSHING            
1880,75,7212,7,10601,10,3392,UTAH                UNIVERSITY          
1881,75,7212,7,10603,9,3446,UNIVERSITY          30TH/UNIVERSITY     
1882,75,7212,7,10605,10,3446,UNIVERSITY          GRIM                
1883,75,7212,7,10609,10,3514,UNIVERSITY          IOWA/HERMAN         
1884,75,7212,7,10611,10,3514,UNIVERSITY          BANCROFT            
1885,75,7212,7,10569,10,3396,UNIVERSITY          33RD                
1886,75,7212,7,10552,10,3396,UNIVERSITY          WABASH              
1887,75,7212,7,10503,9,3397,35TH                UNIVERSITY          
1888,75,7212,7,10506,10,3493,UNIVERSITY          36TH                
1889,75,7212,7,10509,10,3398,UNIVERSITY          37TH                
1890,75,7212,7,10513,10,3398,39TH                UNIVERSITY          
1891,75,7212,7,10520,9,3399,UNIVERSITY          I-15 TRANSIT PLAZA  
1892,75,7212,7,10523,10,3498,MARLBOROUGH         UNIVERSITY          
1893,75,7212,7,10528,10,3402,UNIVERSITY          43RD                
1894,75,7212,7,10530,9,3402,FAIRMOUNT           UNIVERSITY          
1895,75,7212,7,10531,10,3464,HIGHLAND            UNIVERSITY          
1896,75,7212,7,10533,10,3464,CHAMOUNE            UNIVERSITY          
1897,75,7212,7,10540,9,3437,UNIVERSITY          EUCLID              
1898,75,7212,7,10545,10,3437,UNIVERSITY          ESTRELLA            
1899,75,7212,7,10549,10,3502,WINONA              UNIVERSITY          
1900,75,7212,7,10564,9,3505,UNIVERSITY          52ND                
1901,75,7212,7,10568,10,3363,UNIVERSITY          SHILOH              
1902,75,7212,7,10612,9,3363,54TH                UNIVERSITY          
1903,76,8106,8,8951,10,2899,BAYARD              GARNET              
1904,76,8106,8,8979,10,2899,MISSION             HORNBLEND           
1905,76,8106,8,9010,10,2930,MISSION             THOMAS              
1906,76,8106,8,9095,10,2940,PACIFIC BEACH       MISSION             
1907,76,8106,8,9153,10,2974,MISSION             WINDIMERE           
1908,76,8106,8,9184,10,2974,MISSION             SAN RAFAEL          
1909,76,8106,8,9246,10,3024,MISSION             SAN JOSE            
1910,76,8106,8,9297,10,3024,MISSION             SANTA CLARA         
1911,76,8106,8,9346,10,3079,MISSION             SAN JUAN            
1912,76,8106,8,9429,10,3079,MISSION             EL CARMEL           
1913,76,8106,8,9528,10,3079,MISSION             SAN LUIS OBISPO     
1914,76,8106,8,9582,10,3130,MISSION             SANTA BARBARA       
1915,76,8106,8,9646,10,3171,MISSION             WEST MISSION BAY    
1916,76,8106,8,9688,10,3172,GLEASON             WEST MISSION BAY    
1917,76,8106,8,9891,10,3167,WEST MISSION BAY    QUIVERA/DANA LANDING
1918,76,8106,8,9961,10,3181,WEST MISSION BAY    INGRAHAM            
1919,76,8106,8,10212,10,3338,MIDWAY              WEST POINT ARENA    
1920,76,8106,8,10257,10,3360,SPORTS ARENA        GAGE                
1921,76,8106,8,10279,10,3346,SPORTS ARENA        SPORTS ARENA/LODGE  
1922,76,8106,8,10296,10,3346,SPORTS ARENA        DRIVEWAY            
1923,76,8106,8,10322,10,3382,SPORTS ARENA        DIXIELINE/GREEN BURR
1924,76,8106,8,10358,10,3382,SPORTS ARENA        CHUCK E CHEESE      
1925,76,8106,8,10349,10,3344,ROSECRANS           KURTZ               
